,ID,project,lab,composite,dataType,view,cell,treatment,antibody,control,dataVersion,dccAccession,controlId,quality,tableName,type,md5sum,size
241,wgEncodeAwgTfbsHaibK562Thap1sc98174V0416101UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,K562,None,THAP1_(SC-98174),,ENCODEMar2012Freeze,wgEncodeEH001655,SL2455,good,wgEncodeAwgTfbsHaibK562Thap1sc98174V0416101UniPk,narrowPeak,b08bcb5e8815aa05ea20cb9aebab8355,70K
242,wgEncodeAwgTfbsHaibK562Trim28sc81411V0422111UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,K562,None,TRIM28_(SC-81411),,ENCODEMar2012Freeze,wgEncodeEH003210,SL6023,good,wgEncodeAwgTfbsHaibK562Trim28sc81411V0422111UniPk,narrowPeak,ff9de05f9a35065cb1010d6623cf2b46,267K
243,wgEncodeAwgTfbsHaibK562Usf1V0416101UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,K562,None,USF-1,,ENCODEMar2012Freeze,wgEncodeEH001583,SL2455,good,wgEncodeAwgTfbsHaibK562Usf1V0416101UniPk,narrowPeak,e2dc1fcf3835e48b111edb3a491ba60c,357K
244,wgEncodeAwgTfbsHaibK562Yy1V0416101UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,K562,None,YY1_(SC-281),,ENCODEMar2012Freeze,wgEncodeEH001584,SL2455,good,wgEncodeAwgTfbsHaibK562Yy1V0416101UniPk,narrowPeak,c87ac84d403d22631c7b587547713713,250K
245,wgEncodeAwgTfbsHaibK562Yy1V0416102UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,K562,None,YY1,,ENCODEMar2012Freeze,wgEncodeEH001623,SL1396,good,wgEncodeAwgTfbsHaibK562Yy1V0416102UniPk,narrowPeak,279d4d786a1eb7b912350e7c60aa52cd,467K
246,wgEncodeAwgTfbsHaibK562Zbtb33Pcr1xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,K562,None,ZBTB33,,ENCODEMar2012Freeze,wgEncodeEH001569,SL2455,good,wgEncodeAwgTfbsHaibK562Zbtb33Pcr1xUniPk,narrowPeak,cdbef017e1db8faa450ceaf31916ba1d,81K
247,wgEncodeAwgTfbsHaibK562Zbtb7asc34508V0416101UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,K562,None,ZBTB7A_(SC-34508),,ENCODEMar2012Freeze,wgEncodeEH001620,SL2455,good,wgEncodeAwgTfbsHaibK562Zbtb7asc34508V0416101UniPk,narrowPeak,73d452696f1f67c56d1ee6319c3ad7dd,432K
248,wgEncodeAwgTfbsHaibPanc1NrsfPcr2xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,PANC-1,None,NRSF,,ENCODEMar2012Freeze,wgEncodeEH001552,SL117,good,wgEncodeAwgTfbsHaibPanc1NrsfPcr2xUniPk,narrowPeak,400f4e026d20ed7a608631497ef84b91,136K
249,wgEncodeAwgTfbsHaibPanc1Pol24h8V0416101UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,PANC-1,None,Pol2-4H8,,ENCODEMar2012Freeze,wgEncodeEH002265,SL2340,good,wgEncodeAwgTfbsHaibPanc1Pol24h8V0416101UniPk,narrowPeak,4255de02998a3596659ce2b32764cc00,245K
250,wgEncodeAwgTfbsHaibPanc1Sin3ak20V0416101UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,PANC-1,None,Sin3Ak-20,,ENCODEMar2012Freeze,wgEncodeEH002266,SL2340,caution,wgEncodeAwgTfbsHaibPanc1Sin3ak20V0416101UniPk,narrowPeak,592ad835f8df0895b6a286edad2251f8,182K
251,wgEncodeAwgTfbsHaibPfsk1Foxp2Pcr2xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,PFSK-1,None,FOXP2,,ENCODEMar2012Freeze,wgEncodeEH001460,SL16,good,wgEncodeAwgTfbsHaibPfsk1Foxp2Pcr2xUniPk,narrowPeak,9ed8588d2632a073e29214a50b9eabe7,370K
252,wgEncodeAwgTfbsHaibPfsk1NrsfPcr2xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,PFSK-1,None,NRSF,,ENCODEMar2012Freeze,wgEncodeEH001553,SL150,good,wgEncodeAwgTfbsHaibPfsk1NrsfPcr2xUniPk,narrowPeak,6555c92800d21a8a02a36ed607f34782,285K
253,wgEncodeAwgTfbsHaibPfsk1Sin3ak20V0416101UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,PFSK-1,None,Sin3Ak-20,,ENCODEMar2012Freeze,wgEncodeEH002268,SL2339,good,wgEncodeAwgTfbsHaibPfsk1Sin3ak20V0416101UniPk,narrowPeak,51d9e2e9d2833357b4bef8142b663f0c,155K
254,wgEncodeAwgTfbsHaibPfsk1Taf1V0416101UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,PFSK-1,None,TAF1,,ENCODEMar2012Freeze,wgEncodeEH002309,SL2339,good,wgEncodeAwgTfbsHaibPfsk1Taf1V0416101UniPk,narrowPeak,b8043e9e574bb1025fb5e9ec8786022c,154K
255,wgEncodeAwgTfbsHaibSknmcFoxp2Pcr2xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,SK-N-MC,None,FOXP2,,ENCODEMar2012Freeze,wgEncodeEH001461,SL102,good,wgEncodeAwgTfbsHaibSknmcFoxp2Pcr2xUniPk,narrowPeak,25a6f4b218d9f0064fa028c651b0dbdd,293K
256,wgEncodeAwgTfbsHaibSknmcPol24h8V0416101UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,SK-N-MC,None,Pol2-4H8,,ENCODEMar2012Freeze,wgEncodeEH002281,SL1714,good,wgEncodeAwgTfbsHaibSknmcPol24h8V0416101UniPk,narrowPeak,8c825c3575391df6f734207ffd7513bc,560K
257,wgEncodeAwgTfbsHaibSknshNrsfPcr2xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,SK-N-SH,None,NRSF,,ENCODEMar2012Freeze,wgEncodeEH001547,SL108,good,wgEncodeAwgTfbsHaibSknshNrsfPcr2xUniPk,narrowPeak,31435082171e536357168010aae0a342,351K
258,wgEncodeAwgTfbsHaibSknshNrsfV0416101UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,SK-N-SH,None,NRSF,,ENCODEMar2012Freeze,wgEncodeEH002269,SL3774,good,wgEncodeAwgTfbsHaibSknshNrsfV0416101UniPk,narrowPeak,550d30eca1faed34bd67513588075134,245K
259,wgEncodeAwgTfbsHaibSknshPol24h8V0416101UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,SK-N-SH,None,Pol2-4H8,,ENCODEMar2012Freeze,wgEncodeEH002270,SL3774,good,wgEncodeAwgTfbsHaibSknshPol24h8V0416101UniPk,narrowPeak,11090fd2ab7a41e515d99a199bb7a396,558K
260,wgEncodeAwgTfbsHaibSknshSin3ak20V0416101UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,SK-N-SH,None,Sin3Ak-20,,ENCODEMar2012Freeze,wgEncodeEH002271,SL3775,good,wgEncodeAwgTfbsHaibSknshSin3ak20V0416101UniPk,narrowPeak,737a8a163e6be5d4d6c830d0bb4d7bd0,336K
261,wgEncodeAwgTfbsHaibSknshTaf1V0416101UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,SK-N-SH,None,TAF1,,ENCODEMar2012Freeze,wgEncodeEH002301,SL2134,good,wgEncodeAwgTfbsHaibSknshTaf1V0416101UniPk,narrowPeak,df10450635491afc43315c8b7eb46198,306K
262,wgEncodeAwgTfbsHaibSknshraCtcfV0416102UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,SK-N-SH_RA,None,CTCF,,ENCODEMar2012Freeze,wgEncodeEH001613,SL2905,good,wgEncodeAwgTfbsHaibSknshraCtcfV0416102UniPk,narrowPeak,50d4a984b2957edc3a53bd564da7896f,763K
263,wgEncodeAwgTfbsHaibSknshraP300V0416102UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,SK-N-SH_RA,None,p300,,ENCODEMar2012Freeze,wgEncodeEH001616,SL2905,good,wgEncodeAwgTfbsHaibSknshraP300V0416102UniPk,narrowPeak,8c049c358009c3cd78213c26cea40ec9,869K
264,wgEncodeAwgTfbsHaibSknshraRad21V0416102UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,SK-N-SH_RA,None,Rad21,,ENCODEMar2012Freeze,wgEncodeEH001614,SL2905,good,wgEncodeAwgTfbsHaibSknshraRad21V0416102UniPk,narrowPeak,9631b7563a3d55d09d4240bf81aa8a44,1.2M
265,wgEncodeAwgTfbsHaibSknshraUsf1sc8983V0416102UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,SK-N-SH_RA,None,USF1_(SC-8983),,ENCODEMar2012Freeze,wgEncodeEH001621,SL2905,good,wgEncodeAwgTfbsHaibSknshraUsf1sc8983V0416102UniPk,narrowPeak,74258408b2ac38391d20f00dc1aee88d,373K
266,wgEncodeAwgTfbsHaibSknshraYy1sc281V0416102UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,SK-N-SH_RA,None,YY1_(SC-281),,ENCODEMar2012Freeze,wgEncodeEH001615,SL2905,good,wgEncodeAwgTfbsHaibSknshraYy1sc281V0416102UniPk,narrowPeak,6c80a1f244573b4474db0caf7c5d5d6e,374K
267,wgEncodeAwgTfbsHaibT47dCtcfsc5916V0416102Dm002p1hUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,T-47D,DMSO_0.02pct,CTCF_(SC-5916),,ENCODEMar2012Freeze,wgEncodeEH001656,SL1881,good,wgEncodeAwgTfbsHaibT47dCtcfsc5916V0416102Dm002p1hUniPk,narrowPeak,34a4c190f983f6ace9ab11a103097456,712K
268,wgEncodeAwgTfbsHaibT47dEraaV0416102Bpa1hUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,T-47D,BPA_100nM,ERalpha_a,,ENCODEMar2012Freeze,wgEncodeEH002299,SL1490,good,wgEncodeAwgTfbsHaibT47dEraaV0416102Bpa1hUniPk,narrowPeak,5f8e538808c36ffe8e8e853132d58b71,105K
269,wgEncodeAwgTfbsHaibT47dEralphaaPcr2xGen1hUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,T-47D,Genistein_100nM,ERalpha_a,,ENCODEMar2012Freeze,wgEncodeEH001556,SL1216,good,wgEncodeAwgTfbsHaibT47dEralphaaPcr2xGen1hUniPk,narrowPeak,9bb91886852cb1cfc262dc20bf276d33,267K
270,wgEncodeAwgTfbsHaibT47dEralphaaV0416102Est10nm1hUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,T-47D,Estradiol_10nM,ERalpha_a,,ENCODEMar2012Freeze,wgEncodeEH001577,SL1216,good,wgEncodeAwgTfbsHaibT47dEralphaaV0416102Est10nm1hUniPk,narrowPeak,5fd9a61ba65f7f33c7c78d05555ef0a1,265K
271,wgEncodeAwgTfbsHaibT47dFoxa1sc6553V0416102Dm002p1hUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,T-47D,DMSO_0.02pct,FOXA1_(SC-6553),,ENCODEMar2012Freeze,wgEncodeEH001588,SL1881,good,wgEncodeAwgTfbsHaibT47dFoxa1sc6553V0416102Dm002p1hUniPk,narrowPeak,4dc6c5a4cefd58336511bbcdbf6f9eff,772K
272,wgEncodeAwgTfbsHaibT47dGata3sc268V0416102Dm002p1hUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,T-47D,DMSO_0.02pct,GATA3_(SC-268),,ENCODEMar2012Freeze,wgEncodeEH001639,SL1881,good,wgEncodeAwgTfbsHaibT47dGata3sc268V0416102Dm002p1hUniPk,narrowPeak,99ab9dfa6d1f8a9dd8668cc842207c90,696K
273,wgEncodeAwgTfbsHaibT47dP300V0416102Dm002p1hUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,T-47D,DMSO_0.02pct,p300,,ENCODEMar2012Freeze,wgEncodeEH001602,SL1881,good,wgEncodeAwgTfbsHaibT47dP300V0416102Dm002p1hUniPk,narrowPeak,db0967f7f8129158f0b53c6591c49368,298K
274,wgEncodeAwgTfbsHaibU87NrsfPcr2xUniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,U87,None,NRSF,,ENCODEMar2012Freeze,wgEncodeEH001554,SL103,good,wgEncodeAwgTfbsHaibU87NrsfPcr2xUniPk,narrowPeak,83f8a6a6cbb893963a08a93d729396eb,224K
275,wgEncodeAwgTfbsHaibU87Pol24h8V0416101UniPk,wgEncode,HudsonAlpha,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,U87,None,Pol2-4H8,,ENCODEMar2012Freeze,wgEncodeEH001674,SL2338,good,wgEncodeAwgTfbsHaibU87Pol24h8V0416101UniPk,narrowPeak,23303658cb702183f5d6ec8af369fcd5,466K
276,wgEncodeAwgTfbsSydhA549Bhlhe40IggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,A549,None,BHLHE40,IgG-rab,ENCODEMar2012Freeze,wgEncodeEH002817,wgEncodeEH002819,good,wgEncodeAwgTfbsSydhA549Bhlhe40IggrabUniPk,narrowPeak,c9abf6784d313e68d9330484c22a5611,81K
277,wgEncodeAwgTfbsSydhA549CebpbIggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,A549,None,CEBPB,IgG-rab,ENCODEMar2012Freeze,wgEncodeEH002818,wgEncodeEH002819,good,wgEncodeAwgTfbsSydhA549CebpbIggrabUniPk,narrowPeak,d2f878bedb6a14b5e284b1125e7ce44e,833K
278,wgEncodeAwgTfbsSydhA549MaxIggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,A549,None,Max,IgG-rab,ENCODEMar2012Freeze,wgEncodeEH002820,wgEncodeEH002819,good,wgEncodeAwgTfbsSydhA549MaxIggrabUniPk,narrowPeak,b4b49e60a4fbcb3638b744969974683a,232K
279,wgEncodeAwgTfbsSydhA549Pol2s2IggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,A549,None,Pol2(phosphoS2),IgG-rab,ENCODEMar2012Freeze,wgEncodeEH002821,wgEncodeEH002819,good,wgEncodeAwgTfbsSydhA549Pol2s2IggrabUniPk,narrowPeak,b6dba1a9be1f441a73aa39539f221e51,89K
280,wgEncodeAwgTfbsSydhA549Rad21IggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,A549,None,Rad21,IgG-rab,ENCODEMar2012Freeze,wgEncodeEH002822,wgEncodeEH002819,good,wgEncodeAwgTfbsSydhA549Rad21IggrabUniPk,narrowPeak,fff8cd92238c218bfa89ed175a57f812,590K
281,wgEncodeAwgTfbsSydhGm08714Znf274UcdUniPk,wgEncode,USC,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM08714,None,ZNF274,UCDavis,ENCODEMar2012Freeze,wgEncodeEH002866,wgEncodeEH002870,caution,wgEncodeAwgTfbsSydhGm08714Znf274UcdUniPk,narrowPeak,e8ea73179b27f99bd4a380fbcfed3d7e,16K
282,wgEncodeAwgTfbsSydhGm10847NfkbTnfaIggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM10847,TNFa,NFKB,IgG-rab,ENCODEMar2012Freeze,wgEncodeEH000734,wgEncodeEH000770,good,wgEncodeAwgTfbsSydhGm10847NfkbTnfaIggrabUniPk,narrowPeak,63282afbd63c5d1f674e17dd1d65787d,224K
283,wgEncodeAwgTfbsSydhGm10847Pol2IggmusUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM10847,None,Pol2,IgG-mus,ENCODEMar2012Freeze,wgEncodeEH000705,wgEncodeEH000728,caution,wgEncodeAwgTfbsSydhGm10847Pol2IggmusUniPk,narrowPeak,3ccb4c9287cffe072096cddef130f939,186K
284,wgEncodeAwgTfbsSydhGm12878Bhlhe40cIggmusUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,BHLHE40_(NB100-1800),IgG-mus,ENCODEMar2012Freeze,wgEncodeEH002025,wgEncodeEH000706,good,wgEncodeAwgTfbsSydhGm12878Bhlhe40cIggmusUniPk,narrowPeak,43f768e6d28c394456416c3392b16bfd,319K
285,wgEncodeAwgTfbsSydhGm12878Brca1a300IggmusUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,BRCA1_(A300-000A),IgG-mus,ENCODEMar2012Freeze,wgEncodeEH001830,wgEncodeEH000706,good,wgEncodeAwgTfbsSydhGm12878Brca1a300IggmusUniPk,narrowPeak,fa35f62e0c3954dfc8f49e68492e073b,14K
286,wgEncodeAwgTfbsSydhGm12878CfosUniPk,wgEncode,Yale,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,c-Fos,std,ENCODEMar2012Freeze,wgEncodeEH000622,wgEncodeEH000625,caution,wgEncodeAwgTfbsSydhGm12878CfosUniPk,narrowPeak,06845c9e56bb2b7ff5c1b871076858f8,54K
287,wgEncodeAwgTfbsSydhGm12878Chd1a301218aIggmusUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,CHD1_(A301-218A),IgG-mus,ENCODEMar2012Freeze,wgEncodeEH002823,wgEncodeEH000706,good,wgEncodeAwgTfbsSydhGm12878Chd1a301218aIggmusUniPk,narrowPeak,e4ee74067ddfdc7cf6098c7c2e15ec44,172K
288,wgEncodeAwgTfbsSydhGm12878Chd2ab68301IggmusUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,CHD2_(AB68301),IgG-mus,ENCODEMar2012Freeze,wgEncodeEH001831,wgEncodeEH000706,good,wgEncodeAwgTfbsSydhGm12878Chd2ab68301IggmusUniPk,narrowPeak,5103547fdc630a8c30b8d7080be75092,382K
289,wgEncodeAwgTfbsSydhGm12878Corestsc30189IggmusUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,COREST_(sc-30189),IgG-mus,ENCODEMar2012Freeze,wgEncodeEH002841,wgEncodeEH000706,caution,wgEncodeAwgTfbsSydhGm12878Corestsc30189IggmusUniPk,narrowPeak,d7a6aeef25189e38c6129ca37278967d,37K
290,wgEncodeAwgTfbsSydhGm12878Ctcfsc15914c20UniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,CTCF_(SC-15914),std,ENCODEMar2012Freeze,wgEncodeEH001851,wgEncodeEH000625,good,wgEncodeAwgTfbsSydhGm12878Ctcfsc15914c20UniPk,narrowPeak,b1b1d7c4e7e9cc47684ded025bdbf232,1.2M
291,wgEncodeAwgTfbsSydhGm12878E2f4IggmusUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,E2F4,IgG-mus,ENCODEMar2012Freeze,wgEncodeEH002867,wgEncodeEH000706,good,wgEncodeAwgTfbsSydhGm12878E2f4IggmusUniPk,narrowPeak,2c566a72d87c13d9341520fc0c2043d2,90K
292,wgEncodeAwgTfbsSydhGm12878Ebf1sc137065UniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,EBF1_(SC-137065),std,ENCODEMar2012Freeze,wgEncodeEH001832,wgEncodeEH000625,good,wgEncodeAwgTfbsSydhGm12878Ebf1sc137065UniPk,narrowPeak,fb1bd6fba816640ac979b835d0dcce8f,770K
293,wgEncodeAwgTfbsSydhGm12878Elk112771IggmusUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,ELK1_(1277-1),IgG-mus,ENCODEMar2012Freeze,wgEncodeEH002851,wgEncodeEH000706,good,wgEncodeAwgTfbsSydhGm12878Elk112771IggmusUniPk,narrowPeak,6bc9a533a7c2231495f8ecf571b59c98,146K
294,wgEncodeAwgTfbsSydhGm12878Ikzf1iknuclaUniPk,wgEncode,USC,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,IKZF1_(IkN)_(UCLA),std,ENCODEMar2012Freeze,wgEncodeEH002811,wgEncodeEH000625,good,wgEncodeAwgTfbsSydhGm12878Ikzf1iknuclaUniPk,narrowPeak,a01dceb968662abaf63bccf4a1a061e2,237K
295,wgEncodeAwgTfbsSydhGm12878JundUniPk,wgEncode,Yale,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,JunD,std,ENCODEMar2012Freeze,wgEncodeEH000639,wgEncodeEH000625,caution,wgEncodeAwgTfbsSydhGm12878JundUniPk,narrowPeak,7785fb5a8aa10f5b06946981582aeca3,54K
296,wgEncodeAwgTfbsSydhGm12878MaxIggmusUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,Max,IgG-mus,ENCODEMar2012Freeze,wgEncodeEH002806,wgEncodeEH000706,good,wgEncodeAwgTfbsSydhGm12878MaxIggmusUniPk,narrowPeak,24e7a0a67ce6d28387030ebac7750386,318K
297,wgEncodeAwgTfbsSydhGm12878Mazab85725IggmusUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,MAZ_(ab85725),IgG-mus,ENCODEMar2012Freeze,wgEncodeEH002852,wgEncodeEH000706,good,wgEncodeAwgTfbsSydhGm12878Mazab85725IggmusUniPk,narrowPeak,1388945a42ca188c0942eb56f5860ecd,477K
298,wgEncodeAwgTfbsSydhGm12878Mxi1IggmusUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,Mxi1_(AF4185),IgG-mus,ENCODEMar2012Freeze,wgEncodeEH002026,wgEncodeEH000706,good,wgEncodeAwgTfbsSydhGm12878Mxi1IggmusUniPk,narrowPeak,40b517b09681f7535ade9af605b7b35e,445K
299,wgEncodeAwgTfbsSydhGm12878Nfe2sc22827UniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,NF-E2_(SC-22827),std,ENCODEMar2012Freeze,wgEncodeEH001808,wgEncodeEH000625,caution,wgEncodeAwgTfbsSydhGm12878Nfe2sc22827UniPk,narrowPeak,546312e7cf5926e721f9b1bce1570208,22K
300,wgEncodeAwgTfbsSydhGm12878NfkbTnfaIggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,TNFa,NFKB,IgG-rab,ENCODEMar2012Freeze,wgEncodeEH000690,wgEncodeEH002034,good,wgEncodeAwgTfbsSydhGm12878NfkbTnfaIggrabUniPk,narrowPeak,725c652df95d31718fb5f5390a9563f0,405K
301,wgEncodeAwgTfbsSydhGm12878NfyaIggmusUniPk,wgEncode,Harvard,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,NF-YA,IgG-mus,ENCODEMar2012Freeze,wgEncodeEH002064,wgEncodeEH000706,good,wgEncodeAwgTfbsSydhGm12878NfyaIggmusUniPk,narrowPeak,22a2efd75106a450fec56d830a56cdc7,48K
302,wgEncodeAwgTfbsSydhGm12878NfybIggmusUniPk,wgEncode,Harvard,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,NF-YB,IgG-mus,ENCODEMar2012Freeze,wgEncodeEH002065,wgEncodeEH000706,good,wgEncodeAwgTfbsSydhGm12878NfybIggmusUniPk,narrowPeak,02b0b19ab120443258066873f32f866c,308K
303,wgEncodeAwgTfbsSydhGm12878Nrf1IggmusUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,Nrf1,IgG-mus,ENCODEMar2012Freeze,wgEncodeEH001846,wgEncodeEH000706,good,wgEncodeAwgTfbsSydhGm12878Nrf1IggmusUniPk,narrowPeak,3af1af6b0e702e4978d27a8ffe7ef10c,139K
304,wgEncodeAwgTfbsSydhGm12878P300IggmusUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,p300,IgG-mus,ENCODEMar2012Freeze,wgEncodeEH002824,wgEncodeEH000706,good,wgEncodeAwgTfbsSydhGm12878P300IggmusUniPk,narrowPeak,a1f47007d7aed601e4dcd14e6918e77e,433K
305,wgEncodeAwgTfbsSydhGm12878P300bUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,p300_(SC-584),std,ENCODEMar2012Freeze,wgEncodeEH002037,wgEncodeEH000625,caution,wgEncodeAwgTfbsSydhGm12878P300bUniPk,narrowPeak,583113870a84c089b4f02459ff2a8268,150K
306,wgEncodeAwgTfbsSydhGm12878Pol2IggmusUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,Pol2,IgG-mus,ENCODEMar2012Freeze,wgEncodeEH000708,wgEncodeEH000706,good,wgEncodeAwgTfbsSydhGm12878Pol2IggmusUniPk,narrowPeak,40da3705f736913a76062d679999e749,480K
307,wgEncodeAwgTfbsSydhGm12878Pol2UniPk,wgEncode,Yale,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,Pol2,std,ENCODEMar2012Freeze,wgEncodeEH000626,wgEncodeEH000625,caution,wgEncodeAwgTfbsSydhGm12878Pol2UniPk,narrowPeak,77d5a2aac088fc08f2dc3de59b1d6295,225K
308,wgEncodeAwgTfbsSydhGm12878Pol2s2IggmusUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,Pol2(phosphoS2),IgG-mus,ENCODEMar2012Freeze,wgEncodeEH001858,wgEncodeEH000706,good,wgEncodeAwgTfbsSydhGm12878Pol2s2IggmusUniPk,narrowPeak,6a5ed42b4e55e8cecbc05a70793a1ea4,210K
309,wgEncodeAwgTfbsSydhGm12878Pol3UniPk,wgEncode,Yale,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,Pol3,std,ENCODEMar2012Freeze,wgEncodeEH000645,wgEncodeEH000625,caution,wgEncodeAwgTfbsSydhGm12878Pol3UniPk,narrowPeak,b5257d2ce68263a2504896791538cd6f,4.8K
310,wgEncodeAwgTfbsSydhGm12878Rad21IggrabUniPk,wgEncode,Stanford,wgEncodeAwgTfbsUniform,ChipSeq,Peaks,GM12878,None,Rad21,IgG-rab,ENCODEMar2012Freeze,wgEncodeEH000749,wgEncodeEH000771,good,wgEncodeAwgTfbsSydhGm12878Rad21IggrabUniPk,narrowPeak,4a598bb58172bf4fc4ca7bcc61026033,741K
